doc,arquivo,contexto_id,categoria,trecho,termos_vizinhos
PDI_Unirio,PDI Unirio.pdf,92,indefinido,"isso significa que todos os agentes públicos têm a tarefa de assimilar e difundir uma cultura de transparência ampla, na qual o sigilo será sempre a exceção.","isso, significa, todos, agentes, públicos, têm, tarefa, assimilar"
PDI_Unirio,PDI Unirio.pdf,93,academica_formativa,", há de se destacar ainda, dentre a estrutura física existente na universidade, os ambientes para o desenvolvimento de atividades de ensino, pesquisa, extensão e cultura, tais quais auditórios, anfiteatros e teatros, que estão aptos a receber diferentes tipos de eventos, reuniões, apresentações, cursos, palestras, exposições, entre outros.","há, destacar, ainda, dentre, estrutura, física, existente, ambientes"
PDI_Unirio,PDI Unirio.pdf,94,artistica_patrimonial,"● realizar obras de preservação, reparação e restauro das edificações de valor histórico, artístico e cultural da universidade;","realizar, obras, preservação, reparação, restauro, edificações, valor, histórico"
PDI_Unirio,PDI Unirio.pdf,95,organizacional_gestao,"● instituir comissão ou grupo de trabalho para a elaboração do plano de gestão da restauro das edificações de valor histórico, artístico e cultural;","instituir, comissão, grupo, trabalho, elaboração, plano, gestão, restauro"
PDI_Unirio,PDI Unirio.pdf,96,artistica_patrimonial,● instituir campanha de educação patrimonial voltada para o reconhecimento do patrimônio cultural material e imaterial da unirio.,"instituir, campanha, educação, patrimonial, voltada, reconhecimento, patrimônio, material"
PDI_Unirio,PDI Unirio.pdf,97,artistica_patrimonial,"objetos tridimensionais como instrumentos musicais, esculturas, objetos da cultura popular, arte plumária e máscaras;","objetos, tridimensionais, instrumentos, musicais, esculturas, popular, arte, plumária"
PDI_Unirio,PDI Unirio.pdf,98,indefinido,● exposições culturais (presenciais e virtuais);,"exposições, presenciais, virtuais"
PDI_Unirio,PDI Unirio.pdf,99,academica_formativa,"um dos principais obstáculos para a melhoria e para a ampliação das ações de ensino, pesquisa, extensão, cultura e inovação da unirio, nas diversas áreas do conhecimento, é a sua infraestrutura física.","principais, obstáculos, melhoria, ampliação, ações, ensino, pesquisa, extensão"
PDI_Unirio,PDI Unirio.pdf,100,academica_formativa,"sua missão é a de editar obras de reconhecido valor científico e cultural produzidas e organizadas por servidores da unirio e representativas das atividades de ensino, pesquisa e extensão da universidade.","missão, é, editar, obras, reconhecido, valor, científico, produzidas"
PDI_Unirio,PDI Unirio.pdf,101,indefinido,a) editar obras de natureza acadêmica de reconhecido valor científico e cultural em todas as áreas do conhecimento;,"editar, obras, natureza, acadêmica, reconhecido, valor, científico, todas"
PDI_Unirio,PDI Unirio.pdf,102,artistica_patrimonial,"b) promover a disseminação da produção científica, cultural, tecnológica e artística da unirio;","b, promover, disseminação, produção, científica, tecnológica, artística, unirio"
PDI_Unirio,PDI Unirio.pdf,103,indefinido,"e difusão de valores éticos e de liberdade, igualdade e pluralidade cultural e democrática.","difusão, valores, éticos, liberdade, igualdade, pluralidade, democrática"
PDI_Unirio,PDI Unirio.pdf,104,indefinido,"compromissada com tais princípios, a cpa es tá focada em promover uma cultura avaliativa na universidade em interação com a comunidade acadêmica.","compromissada, tais, princípios, cpa, es, tá, focada, promover"
PDI_Unirio,PDI Unirio.pdf,105,indefinido,"para fomentar a cultura avaliativa, estimular o preenchimento do questionário, abarcar toda a comunidade acadêmica, c oletar dados para a confecção dos relatórios, entre outros pontos, a cpa se organiza e promove ações com a finalidade de transformar o atual questionário em um instrumento mais eficaz para ser aplicado aos respondentes.","questionário, fomentar, avaliativa, estimular, preenchimento, abarcar, toda, comunidade"
PDI_Unirio,PDI Unirio.pdf,106,indefinido,"o principal deles foi a introdução, ainda que incipiente, de uma cultura de monitoramento de riscos e controles interno.","principal, deles, introdução, ainda, incipiente, monitoramento, riscos, controles"
PDI_Unirio,PDI Unirio.pdf,107,organizacional_gestao,"“ser reconhecida como referência na produção e difusão de conhecimento científico, tecnológico, artístico e cultural, comprometida com as transformações da sociedade e com a transparência organizacional” .","reconhecida, referência, produção, difusão, conhecimento, científico, tecnológico, artístico"
PDI_Unirio,PDI Unirio.pdf,108,organizacional_gestao,"igualmente, é imprescindível fortalecer a cultura do planejamento e do monitoramento no cotidiano das unidades organizacionais.","igualmente, é, imprescindível, fortalecer, planejamento, monitoramento, cotidiano, unidades"
PDI_Unirio,PDI Unirio.pdf,109,artistica_patrimonial,"estender à sociedade os benefícios da criação cultural, artística, literária, científica e tecnológica, voltados para o sustentável, inclusão social e inovação, gerados presencial e virtualmente na instituição página de resultado projetado resultado alcançado resultado projetado resultado alcançado resultado projetado resultado alcançado resultado projetado resultado alcançado grau de envolvimento de estudantes de relação entre o número de estudantes de graduação envolvidos e o número total de estudantes proexc , , = , = presencial + ead , pessoas atingidas com projetos - , estudantes - pessoas atingidas - relação = , , estudantes envolvidos com extensão / estudantes de graduação = , eficácia com relação aos meios de percentual de ampliação de notícias no site, relacionadas à produção cultural, artística, científica e tecnológica da comso matérias % (+ , %) % (aumento de %) % (- , %) % (+ , % em relação ao ano base;","resultado, estudantes, projetado, alcançado, relação, artística, científica, tecnológica"
PDI_Unirio,PDI Unirio.pdf,110,inovacao_empreendedorismo,"estender à sociedade os benefícios da criação cultural, artística, literária, científica e tecnológica, voltados para o sustentável, inclusão social e inovação, gerados presencial e virtualmente na instituição .","estender, sociedade, benefícios, criação, artística, literária, científica, tecnológica"
PDI_Unirio,PDI Unirio.pdf,111,artistica_patrimonial,"estender à sociedade os benefícios da criação cultural, artística, científica e tecnológica gerada na instituição.","estender, sociedade, benefícios, criação, artística, científica, tecnológica, gerada"
PDI_Unirio,PDI Unirio.pdf,112,inovacao_empreendedorismo,"sociedade os benefícios da criação cultural, artística, literária, científica e tecnológica, voltados para o desenvolvimento sustentável, inclusão social e inovação, gerados presencial e virtualmente na instituição .","sociedade, benefícios, criação, artística, literária, científica, tecnológica, voltados"
PDI_Unirio,PDI Unirio.pdf,113,organizacional_gestao,"visão ser reconhecida como referência na produção e difusão de conhecimento científico, tecnológico, artístico e cultural, comprometida com as transformações da sociedade e com a transparência organizacional.","visão, reconhecida, referência, produção, difusão, conhecimento, científico, tecnológico"
PDI_Unirio,PDI Unirio.pdf,114,organizacional_gestao,"visão ser reconhecida como referência na produção e difusão de conhecimento científico, tecnológico, artístico e cultural, comprometida com as transformações da sociedade e com a transparência organizacional.","visão, reconhecida, referência, produção, difusão, conhecimento, científico, tecnológico"
PDI_Unirio,PDI Unirio.pdf,115,organizacional_gestao,"visão ser reconhecida como referência na produção e difusão de conhecimento científico, tecnológico, artístico e cultural, comprometida com as transformações da sociedade e com a transparência organizacional.","visão, reconhecida, referência, produção, difusão, conhecimento, científico, tecnológico"
PDI_Unirio,PDI Unirio.pdf,116,indefinido,"criar programa de incentivo às atividades de cultura, esporte, lazer e saúde.","criar, programa, incentivo, s, atividades, esporte, lazer, saúde"
PDI_Unirio,PDI Unirio.pdf,117,organizacional_gestao,"visão ser reconhecida como referência na produção e difusão de conhecimento científico, tecnológico, artístico e cultural, comprometida com as transformações da sociedade e com a transparência organizacional.","visão, reconhecida, referência, produção, difusão, conhecimento, científico, tecnológico"
PDI_Unirio,PDI Unirio.pdf,118,inovacao_empreendedorismo,desenvolver a cultura e a prática da inovação e fomentar a proteção da produção intelectual da universidade (sugestão propgpi) novo:,"desenvolver, prática, inovação, fomentar, proteção, produção, intelectual, sugestão"
PDI_Unirio,PDI Unirio.pdf,119,indefinido,"combater a evasão de alunos durante os cursos de graduação, com ações que visem a diminuir as suas causas incentivar a criação e manutenção de disciplinas/cursos, na modalidade a distância, de caráter propedêutico para fundamentação teórica e cultural (alteração a partir de ) (alteração a partir de ) número de salas de aula on line número absoluto cead .","cursos, alteração, partir, número, combater, evasão, alunos, durante"
PDI_Unirio,PDI Unirio.pdf,120,inovacao_empreendedorismo,"estender à sociedade os benefícios da criação cultural, artística, literária, científica e tecnológica, voltados para o desenvolvimento sustentável, inclusão social e inovação, gerados presencial e virtualmente na instituição .","estender, sociedade, benefícios, criação, artística, literária, científica, tecnológica"
PDI_Unirio,PDI Unirio.pdf,121,inovacao_empreendedorismo,"estender à sociedade os benefícios da criação cultural, artística, literária, científica e tecnológica, voltados para o desenvolvimento sustentável, inclusão social e inovação, gerados presencial e virtualmente na instituição .","estender, sociedade, benefícios, criação, artística, literária, científica, tecnológica"
